station_id,name,id,free_bikes,empty_slots,has_ebikes,ebikes,slots,renting,returning,latitude,longitude,timestamp
03b603c4b20174089f79116554c9c199,Hôpital Général Juif (de la Côte-Ste-Catherine / Légaré),03b603c4b20174089f79116554c9c199,4,21,True,1,26,1,1,45.49624140543275,-73.62983867526054,2023-08-31T14:04:02.249000Z
13644fc87d5bae7c6738fba71a62d02c,CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),13644fc87d5bae7c6738fba71a62d02c,25,7,True,13,37,1,1,45.50398168549117,-73.62283945083618,2023-08-31T14:04:02.852000Z
27064168fabfe462923c7d8fe7021aa6,Parc Honoré-Mercier (Notre-Dame / Liébert),27064168fabfe462923c7d8fe7021aa6,24,3,True,0,27,1,1,45.59275253568305,-73.51035632193089,2023-08-31T14:04:03.331000Z
44adc0060274b501029d4c79042c349c,Keller / Cousineau,44adc0060274b501029d4c79042c349c,7,7,True,4,15,1,1,45.52355020292929,-73.7138856947422,2023-08-31T14:04:03.361000Z
5e4cc24a6bea5e106ac0ca40faaa7e69,Parc d'Antioche (Place d'Antioche / St-Zotique),5e4cc24a6bea5e106ac0ca40faaa7e69,10,7,True,4,19,1,1,45.59566584124368,-73.5596626996994,2023-08-31T14:04:02.648000Z
94ad6ee5b193f8c17b3fdfaa82b5edb0,Gare Lachine (Sir George Simpson / 48e avenue),94ad6ee5b193f8c17b3fdfaa82b5edb0,4,10,True,0,15,1,1,45.447821314280105,-73.71091783046722,2023-08-31T14:04:02.832000Z
c8aba35f90d2eeada8a20ea7915c943a,de Gaspé / Marmier,c8aba35f90d2eeada8a20ea7915c943a,16,2,True,8,21,1,1,45.529668174024685,-73.60166944563389,2023-08-31T14:04:02.929000Z
d396617f8d34e1100febd7cd446e790a,Grenet / Poirier,d396617f8d34e1100febd7cd446e790a,3,12,True,2,15,1,1,45.51871924623225,-73.69875401258469,2023-08-31T14:04:03.135000Z
fccc47cfce1447df0ad26a52c8702dd6,IUSMM (Georges-Villeneuve),fccc47cfce1447df0ad26a52c8702dd6,5,13,True,3,19,1,1,45.58661042838809,-73.52969169616699,2023-08-31T14:04:03.342000Z
8326ad85524fa7fa9e741b0cc595d098,Square Nelligan (des Appalaches / Alexis-Nihon),8326ad85524fa7fa9e741b0cc595d098,4,11,True,0,15,1,1,45.51431824920811,-73.70799824595451,2023-08-31T14:04:02.246000Z
99225e1b15b81b48a3eab08fd447ecca,Parc MacDonald (Clanranald / Isabella),99225e1b15b81b48a3eab08fd447ecca,11,3,True,0,15,1,1,45.48274245886277,-73.63497912883759,2023-08-31T14:04:02.580000Z
0d4d6ab1ff41bf892ecbb0e09a8e2f40,La Tour de Montréal (Pierre-de-Coubertin / Bennett),0d4d6ab1ff41bf892ecbb0e09a8e2f40,15,10,True,3,25,1,1,45.55970526805903,-73.55155438184738,2023-08-31T14:04:02.651000Z
4bc7ec27e8646cc8b33932be911bef47,St-Antoine / 19e avenue,4bc7ec27e8646cc8b33932be911bef47,8,7,True,3,15,1,1,45.43993803436114,-73.68146234754022,2023-08-31T14:04:03.427000Z
e335f2f5ad674c200bb9795ee863749c,Messier / St-Joseph,e335f2f5ad674c200bb9795ee863749c,1,14,True,1,17,1,1,45.53946063965585,-73.57605636119843,2023-08-31T14:04:02.851000Z
30efd061ab22a0caa3dc67f5e027154e,Square Viger (Berri / Viger),30efd061ab22a0caa3dc67f5e027154e,12,14,True,5,29,1,1,45.5121682576952,-73.55481594800949,2023-08-31T14:04:03.024000Z
76d6ac391db2e789d1696e32fccf92f6,Dorion / Ontario,76d6ac391db2e789d1696e32fccf92f6,3,32,True,0,35,1,1,45.526991277453526,-73.55821162462234,2023-08-31T14:04:02.057000Z
fc65618ae7237066d294ca905b721a7d,Larivière / de Lorimier,fc65618ae7237066d294ca905b721a7d,16,22,True,0,39,1,1,45.5291345371163,-73.55923354625702,2023-08-31T14:04:02.471000Z
0d4eff17975078517d6779b678d99fa3,René-Lévesque / Papineau,0d4eff17975078517d6779b678d99fa3,22,13,True,1,36,1,1,45.52097057660443,-73.5499919950962,2023-08-31T14:04:02.313000Z
500c120794c1aa9d469e7790733beb68,Logan / Fullum,500c120794c1aa9d469e7790733beb68,16,2,True,0,19,1,1,45.52836601591233,-73.55117082595825,2023-08-31T14:04:02.315000Z
4d789cbd45c1e79cdcf0df4fb1ef3e4a,Joseph-Manseau / René-Lévesque,4d789cbd45c1e79cdcf0df4fb1ef3e4a,0,19,True,0,19,1,1,45.491686521008035,-73.57676714658737,2023-08-31T14:04:02.613000Z
ebf264e5f3baddba6e40eba2fe7351e7,du Havre / de Rouen,ebf264e5f3baddba6e40eba2fe7351e7,7,20,True,3,27,1,1,45.53456256501449,-73.55478646466509,2023-08-31T14:04:03.300000Z
cecb49c91023c7469470569da814659e,Square Victoria (Viger / du Square-Victoria),cecb49c91023c7469470569da814659e,9,10,True,4,19,1,1,45.50206,-73.56295,2023-08-31T14:04:03.484000Z
69f583a85e1a83b443c203b781bfc0c9,Métro Peel (de Maisonneuve / Stanley),69f583a85e1a83b443c203b781bfc0c9,45,1,True,15,49,1,1,45.50038,-73.57507,2023-08-31T14:04:02.851000Z
7efdfc0229daac74cfa58a8a39d13ac2,Métro Place-d'Armes (Viger / St-Urbain),7efdfc0229daac74cfa58a8a39d13ac2,16,13,True,0,29,1,1,45.50631445605528,-73.55967122894072,2023-08-31T14:04:02.146000Z
4a754bbdf7514d1e8e49d394cc5b10a8,Métro Laurier (Berri / Laurier),4a754bbdf7514d1e8e49d394cc5b10a8,9,13,True,1,23,1,1,45.52809995527671,-73.58843871625139,2023-08-31T14:04:02.467000Z
b9d14281ceeaf9913a820adab2e125c6,St-Hubert / de Maisonneuve (nord),b9d14281ceeaf9913a820adab2e125c6,16,6,True,0,23,1,1,45.51613214980722,-73.56049686670303,2023-08-31T14:04:01.677000Z
7a50f09abc2d0051cefd3510ca4f6af8,de Rouen / Lespérance,7a50f09abc2d0051cefd3510ca4f6af8,13,9,True,0,23,1,1,45.538859462962286,-73.5528177022934,2023-08-31T14:04:02.312000Z
249f1231d93aa589fc7d85b327cfbdc8,Calixa-Lavallée / Sherbrooke,249f1231d93aa589fc7d85b327cfbdc8,7,11,True,0,19,1,1,45.52479,-73.56545,2023-08-31T14:04:02.385000Z
ac4e6691d6abacc0db1730d36a2f3bca,St-Hubert / Duluth,ac4e6691d6abacc0db1730d36a2f3bca,4,19,True,0,23,1,1,45.522425652788634,-73.57418417930603,2023-08-31T14:04:02.747000Z
420abce19f97c69126eea1d8aab0968b,de Bullion / du Mont-Royal,420abce19f97c69126eea1d8aab0968b,0,19,True,0,19,1,1,45.52141314643908,-73.58498811721802,2023-08-31T14:04:02.786000Z
437c8c76473b5f3e273c27b185aee25c,de Lanaudière / Laurier,437c8c76473b5f3e273c27b185aee25c,0,25,True,0,27,1,1,45.5333136054992,-73.58373686671257,2023-08-31T14:04:03.194000Z
1954f2959d994dd5afe91077c4f446bc,Laval / Duluth,1954f2959d994dd5afe91077c4f446bc,0,23,True,0,23,1,1,45.51922631024093,-73.57718793155072,2023-08-31T14:04:03.225000Z
8e960ee01aeaabf154ed0de7706cba84,Vallières / St-Laurent,8e960ee01aeaabf154ed0de7706cba84,19,3,True,1,23,1,1,45.518967223320054,-73.5836161673069,2023-08-31T14:04:03.226000Z
e59b690dd831bd4a6e8637c8dccd306b,Duluth / de l'Esplanade,e59b690dd831bd4a6e8637c8dccd306b,0,22,True,0,23,1,1,45.515132275425785,-73.58105599880219,2023-08-31T14:04:03.229000Z
297634971ea031c479814effbe61ad09,Hogan / Ontario,297634971ea031c479814effbe61ad09,1,10,True,0,11,1,1,45.535295480380306,-73.55116009712219,2023-08-31T14:04:03.297000Z
1d33d8f2ef82be88498c6314d7d4c457,la Fontaine / Alexandre-de-Sève,1d33d8f2ef82be88498c6314d7d4c457,0,18,True,0,19,1,1,45.52330366033427,-73.55799973011017,2023-08-31T14:04:03.301000Z
0c1e06741c10b812a0cef5265fa4f76f,Ste-Catherine / Union,0c1e06741c10b812a0cef5265fa4f76f,33,0,True,10,34,1,1,45.50373771539475,-73.56948494911194,2023-08-31T14:04:03.325000Z
f287b99d3b1011f3ce2a2db77e0feee9,Chabot / Mont-Royal,f287b99d3b1011f3ce2a2db77e0feee9,1,21,True,1,22,1,1,45.53413436610844,-73.57352435588837,2023-08-31T14:04:03.440000Z
c5694913d65dff9dc611210fa4aeb71f,Gauthier / Papineau,c5694913d65dff9dc611210fa4aeb71f,5,17,True,0,23,1,1,45.52966629503036,-73.56733649969101,2023-08-31T14:04:02.480000Z
7ade71dc0f1e89d5e60fa41449efd516,Messier / du Mont-Royal,7ade71dc0f1e89d5e60fa41449efd516,4,20,True,0,26,1,1,45.53711414,-73.5710031,2023-08-31T14:04:03.435000Z
d7f6bfbc28cb883fec3bf8652faf9e52,Laval / du Mont-Royal,d7f6bfbc28cb883fec3bf8652faf9e52,1,11,True,1,15,1,1,45.5223645775784,-73.58414590358734,2023-08-31T14:04:02.787000Z
650b371db12a750bd2db8da8ecfa0890,Jeanne-Mance / Sherbrooke,650b371db12a750bd2db8da8ecfa0890,3,21,True,0,25,1,1,45.50928678961862,-73.57101917266846,2023-08-31T14:04:02.964000Z
1013ec013026d8e51b4e126c5c72c5c8,Métro Laurier (Berri / St-Joseph),1013ec013026d8e51b4e126c5c72c5c8,2,16,True,1,18,1,1,45.52723106564012,-73.58672618865965,2023-08-31T14:04:03.277000Z
49cad2719afe59f68c6dd729408e7ab5,Pontiac / Gilford,49cad2719afe59f68c6dd729408e7ab5,11,12,True,2,23,1,1,45.527009334270645,-73.58576595783234,2023-08-31T14:04:01.793000Z
f841f00a51ce7d08ecd1ec2f960bfd83,Christophe-Colomb / St-Joseph,f841f00a51ce7d08ecd1ec2f960bfd83,0,23,True,0,23,1,1,45.53036486555959,-73.58439266681671,2023-08-31T14:04:01.801000Z
ee8bc16d40f2c44ec8a99670f13b7646,Cartier / St-Joseph,ee8bc16d40f2c44ec8a99670f13b7646,1,18,True,0,19,1,1,45.53582823686429,-73.57869029045105,2023-08-31T14:04:03.198000Z
04f6eaaa0d7993020973687c13f41663,Métro Frontenac (Ontario / du Havre),04f6eaaa0d7993020973687c13f41663,17,5,True,2,23,1,1,45.533705987798946,-73.55217933654784,2023-08-31T14:04:02.073000Z
96a5e4d69af8dd5259395b6843a6f252,Roy / St-Denis,96a5e4d69af8dd5259395b6843a6f252,2,23,True,1,26,1,1,45.51908,-73.5727,2023-08-31T14:04:02.753000Z
d57940b77a62f7a447df3d64a43c6792,Maguire / Henri-Julien,d57940b77a62f7a447df3d64a43c6792,19,0,True,4,19,1,1,45.527041096087785,-73.59347056655677,2023-08-31T14:04:02.947000Z
4c6ee625de158c398332f0bce7a5ee9f,Henri-Julien / du Carmel,4c6ee625de158c398332f0bce7a5ee9f,22,1,True,6,23,1,1,45.52795093787009,-73.59502326697111,2023-08-31T14:04:02.913000Z
e808e34ff5776ce71318665babc70571,Cartier / Masson,e808e34ff5776ce71318665babc70571,1,17,True,1,19,1,1,45.5380207402854,-73.58352363109587,2023-08-31T14:04:02.947000Z
a3a7c5013570835afae29db254bcf8a9,Parc Ludger-Duvernay (St-André / St-Hubert),a3a7c5013570835afae29db254bcf8a9,3,16,True,1,19,1,1,45.53147464147482,-73.59242051839828,2023-08-31T14:04:02.727000Z
b299bc3f5212ba3e717cf5916ce62b37,Drolet / Marie-Anne,b299bc3f5212ba3e717cf5916ce62b37,8,11,True,0,19,1,1,45.522402573414084,-73.58117669820786,2023-08-31T14:04:02.477000Z
ef7c8f1ab4e9ee9afcdc3c837ea509b9,St-André / Rachel,ef7c8f1ab4e9ee9afcdc3c837ea509b9,5,8,True,0,15,1,1,45.52435318759273,-73.57596650719643,2023-08-31T14:04:02.745000Z
1f04b0f13e33b5717822c81f41e60263,Parc Jeanne-Mance (monument à sir George-Étienne Cartier),1f04b0f13e33b5717822c81f41e60263,21,17,True,2,43,1,1,45.514866433022796,-73.58475860237377,2023-08-31T14:04:03.226000Z
db103ab89d18b15ecbf162aafa67416d,Garnier / St-Joseph,db103ab89d18b15ecbf162aafa67416d,1,18,True,0,19,1,1,45.5330129192707,-73.58128666877745,2023-08-31T14:04:03.197000Z
05415b92d6d4fa2364f0151216f4386c,Jeanne-Mance / St-Viateur,05415b92d6d4fa2364f0151216f4386c,1,20,True,0,23,1,1,45.523026476635074,-73.60184043645859,2023-08-31T14:04:03.404000Z
d3a51b0b1043d0371d4803848c5489aa,du Parc-La Fontaine / Duluth,d3a51b0b1043d0371d4803848c5489aa,0,21,True,0,22,1,1,45.52451761488783,-73.57197672128677,2023-08-31T14:04:02.389000Z
6b5c2cf446547534e31119d37da9dcb9,Casgrain / St-Viateur,6b5c2cf446547534e31119d37da9dcb9,5,13,True,2,23,1,1,45.52751292628879,-73.59879076480864,2023-08-31T14:04:03.281000Z
61913f1d35736d6e9931720b2da53fcd,St-Dominique / Laurier,61913f1d35736d6e9931720b2da53fcd,9,13,True,5,23,1,1,45.52361490311454,-73.59245739877223,2023-08-31T14:04:01.680000Z
17f0bf69fcab6325e7b61d7d64abdc27,de Bullion / St-Joseph,17f0bf69fcab6325e7b61d7d64abdc27,5,18,True,0,23,1,1,45.52404631813311,-73.59015061847458,2023-08-31T14:04:01.752000Z
0daffa0f2290fcf3a58b579d914c16cc,de Gaspé / Fairmount,0daffa0f2290fcf3a58b579d914c16cc,16,5,True,3,23,1,1,45.52557815939422,-73.59285570681095,2023-08-31T14:04:01.753000Z
510a14e4eb76249f0477e2256b4eedd7,de l'Hôtel-de-Ville / Villeneuve,510a14e4eb76249f0477e2256b4eedd7,3,20,True,0,23,1,1,45.52348082760688,-73.58732756238169,2023-08-31T14:04:02.870000Z
8dfcd2d833a194d09c77461eb0546343,Henri-Julien / Laurier,8dfcd2d833a194d09c77461eb0546343,2,20,True,0,23,1,1,45.52574657625029,-73.59033644199371,2023-08-31T14:04:02.949000Z
548d982f0a3ef288c42eb4e689272c61,Marquette / Laurier,548d982f0a3ef288c42eb4e689272c61,0,25,True,0,27,1,1,45.53543,-73.5822,2023-08-31T14:04:03.199000Z
ed38025541fc9ef1a0a96c118bd9628b,Milton / du Parc,ed38025541fc9ef1a0a96c118bd9628b,7,21,True,0,31,1,1,45.50936142835129,-73.57386365532875,2023-08-31T14:04:02.889000Z
939bd527ead0d30a6cee8299ce215e7f,Waverly / St-Viateur,939bd527ead0d30a6cee8299ce215e7f,2,16,True,0,19,1,1,45.5238561444472,-73.60012650489807,2023-08-31T14:04:03.406000Z
c00fd4c69708587e21968504c270e8c4,de Bordeaux / Gilford,c00fd4c69708587e21968504c270e8c4,1,18,True,0,19,1,1,45.53611005443118,-73.5762870311737,2023-08-31T14:04:02.858000Z
fcdb13ffead3bb13cd5a1080fe953b48,de Bordeaux / Masson,fcdb13ffead3bb13cd5a1080fe953b48,7,10,True,2,19,1,1,45.53898439552301,-73.5824453830719,2023-08-31T14:04:01.754000Z
202f7da35f952703f25808c13ef16abe,Labadie / du Parc,202f7da35f952703f25808c13ef16abe,2,17,True,2,19,1,1,45.5198946757576,-73.59682738780975,2023-08-31T14:04:02.356000Z
6b566fd6a50d2693ee4c6a56bbf20b13,Fullum / Marie-Anne,6b566fd6a50d2693ee4c6a56bbf20b13,7,14,True,0,23,1,1,45.53650541861215,-73.56803923845291,2023-08-31T14:04:02.948000Z
dcf3b29b6fc30a0bc50964db1228f0d3,Parthenais / du Mont-Royal,dcf3b29b6fc30a0bc50964db1228f0d3,1,20,True,0,23,1,1,45.53640396516409,-73.57141345739365,2023-08-31T14:04:03.433000Z
39bb125f5342525e2cea093e9229bdcb,Clark / St-Viateur,39bb125f5342525e2cea093e9229bdcb,1,12,True,0,15,1,1,45.5251943015533,-73.59935637563467,2023-08-31T14:04:01.743000Z
052eb3e7422cdd1cdc5d555cf8d05c98,Duluth  / St-Denis,052eb3e7422cdd1cdc5d555cf8d05c98,3,10,True,1,15,1,1,45.52062760607925,-73.57594907283782,2023-08-31T14:04:02.745000Z
ed2dc14d5dca967b3acc6d04a86d3dd4,Resther / du Mont-Royal,ed2dc14d5dca967b3acc6d04a86d3dd4,20,1,True,1,23,1,1,45.52562819123256,-73.58177483081818,2023-08-31T14:04:02.795000Z
b3595b16fa264069717263de34d8abab,de Mentana / Marie-Anne,b3595b16fa264069717263de34d8abab,4,22,True,0,27,1,1,45.526026565221414,-73.57785880565643,2023-08-31T14:04:02.799000Z
f8a0ae729a9fb295579ee66a3a5c7066,Hutchison / Prince-Arthur,f8a0ae729a9fb295579ee66a3a5c7066,12,7,True,1,19,1,1,45.50975858607626,-73.57610732316971,2023-08-31T14:04:02.966000Z
706aa9cbfdd3690017049a4f1239f340,du Mont-Royal / Clark,706aa9cbfdd3690017049a4f1239f340,0,33,True,0,35,1,1,45.51941,-73.58685,2023-08-31T14:04:03.233000Z
dce3a1ec07d63b448de172e7d72d0ac3,Bernard / Jeanne-Mance,dce3a1ec07d63b448de172e7d72d0ac3,0,23,True,0,23,1,1,45.52428310031213,-73.6049484461546,2023-08-31T14:04:03.242000Z
8680c2c22674be06c18897967d07274d,Jeanne-Mance / Laurier,8680c2c22674be06c18897967d07274d,1,21,True,0,23,1,1,45.52027633320609,-73.59497621666378,2023-08-31T14:04:03.415000Z
6687fb585a268ce2773a3bf177d018d1,Milton / Durocher,6687fb585a268ce2773a3bf177d018d1,27,0,True,8,27,1,1,45.508140959417744,-73.57492983341217,2023-08-31T14:04:03.481000Z
6830d20837ee0a702a0d46d406d28adc,Clark / Prince-Arthur,6830d20837ee0a702a0d46d406d28adc,5,26,True,1,31,1,1,45.513342512307055,-73.57301607728004,2023-08-31T14:04:02.200000Z
934c01777da99558c71fb7d884c0b0fd,Bercy / Rachel,934c01777da99558c71fb7d884c0b0fd,14,1,True,1,15,1,1,45.53840340979245,-73.56196403503418,2023-08-31T14:04:02.476000Z
5cfd60046a752b4509984dd7a4809b97,de l'Esplanade / du Mont-Royal,5cfd60046a752b4509984dd7a4809b97,11,11,True,1,23,1,1,45.51825290855221,-73.5883381962776,2023-08-31T14:04:03.233000Z
59558213efd32c716822b3e9e9570282,Villeneuve / St-Urbain,59558213efd32c716822b3e9e9570282,0,19,True,0,19,1,1,45.520188,-73.590559,2023-08-31T14:04:03.416000Z
046de14b5741438fbdca56a59103a640,de Rouen / Hogan,046de14b5741438fbdca56a59103a640,0,13,True,0,15,1,1,45.53636263222538,-73.55421245098114,2023-08-31T14:04:03.253000Z
427f2a0d1140f625f37362e57df8ddc8,de Gaspé / St-Viateur,427f2a0d1140f625f37362e57df8ddc8,17,1,True,4,19,1,1,45.527672646696104,-73.59738260507582,2023-08-31T14:04:02.946000Z
2d115175567a8c88d4f82138687cda9e,Waverly / Van Horne,2d115175567a8c88d4f82138687cda9e,0,11,True,0,11,1,1,45.527363,-73.607723,2023-08-31T14:04:03.240000Z
03ded6d6c0277b031f18feae9c518a75,Poupart / Ontario,03ded6d6c0277b031f18feae9c518a75,6,12,True,1,19,1,1,45.531836726498305,-73.55348825454712,2023-08-31T14:04:03.301000Z
bee62ce0ebdbbb977892fdd622bb6752,Querbes / Laurier,bee62ce0ebdbbb977892fdd622bb6752,0,13,True,0,15,1,1,45.51748721436461,-73.59788417816162,2023-08-31T14:04:02.369000Z
f579de6a5a33991af59a9ac22eee6f95,Berri / Cherrier,f579de6a5a33991af59a9ac22eee6f95,24,15,True,2,39,1,1,45.519266156911335,-73.5692971944809,2023-08-31T14:04:02.754000Z
f6ab2306a49dab9b89f6c9b84ba9db2a,Aylmer / Prince-Arthur,f6ab2306a49dab9b89f6c9b84ba9db2a,20,1,True,1,23,1,1,45.508566869474386,-73.57769787311554,2023-08-31T14:04:02.950000Z
39244374a5b3ce23cb1b770ca09bd40c,Bloomfied / Elmwood,39244374a5b3ce23cb1b770ca09bd40c,0,15,True,0,15,1,1,45.51825588419192,-73.60320568084717,2023-08-31T14:04:03.114000Z
636183b074c59d10b7ef068230b11fb9,Marie-Anne / St-Hubert,636183b074c59d10b7ef068230b11fb9,15,3,True,0,19,1,1,45.5246829812827,-73.5788968205452,2023-08-31T14:04:03.237000Z
fccd62f25a7dcb4f43bf9a6a18e805be,Durocher / Bernard,fccd62f25a7dcb4f43bf9a6a18e805be,0,14,True,0,15,1,1,45.52222528598142,-73.60668718814848,2023-08-31T14:04:03.279000Z
d92d303481fd9aabbebf6b8f94872a15,Fullum / de Rouen,d92d303481fd9aabbebf6b8f94872a15,1,25,True,0,27,1,1,45.5321322155395,-73.55876013636589,2023-08-31T14:04:03.288000Z
da210259ebf19775cc34bb29eaf25298,Sherbrooke / Frontenac,da210259ebf19775cc34bb29eaf25298,0,15,True,0,15,1,1,45.5367,-73.56081,2023-08-31T14:04:03.304000Z
4cfa37d30555ab9641249939855931ed,Square St-Louis (du Square St-Louis / Laval),4cfa37d30555ab9641249939855931ed,14,16,True,0,31,1,1,45.516090801970655,-73.5701286792755,2023-08-31T14:04:03.227000Z
115474ece7fe0aa5e0a79e56b11b3c8c,St-André / Cherrier,115474ece7fe0aa5e0a79e56b11b3c8c,10,16,True,0,27,1,1,45.52051578783967,-73.567695915699,2023-08-31T14:04:02.748000Z
4ce15c387a972cba5e0f347686a5bed6,Gauthier / Parthenais,4ce15c387a972cba5e0f347686a5bed6,1,13,True,0,15,1,1,45.53292625574653,-73.56377989053726,2023-08-31T14:04:02.413000Z
3e9e4f67f3381c248e404a31a444593e,Garnier / St-Grégoire,3e9e4f67f3381c248e404a31a444593e,1,24,True,0,27,1,1,45.5358215436799,-73.58710169792175,2023-08-31T14:04:03.196000Z
45f58d2bbe9530b531b4d156490598a5,de Lanaudière / Marie-Anne,45f58d2bbe9530b531b4d156490598a5,0,16,True,0,19,1,1,45.52932643090091,-73.57480645179749,2023-08-31T14:04:03.003000Z
59613e10c70abb20ad41e36aa5ecd727,de Lanaudière / du Mont-Royal,59613e10c70abb20ad41e36aa5ecd727,27,2,True,0,31,1,1,45.53022106537559,-73.57699647545813,2023-08-31T14:04:03.442000Z
f4ecabed1cc5d24dc4d5641aba401496,Boyer / du Mont-Royal,f4ecabed1cc5d24dc4d5641aba401496,6,17,True,1,27,1,1,45.527432126380575,-73.57991673052311,2023-08-31T14:04:03.193000Z
b17c1462a40c242a182e48fe9202146c,Chapleau / du Mont-Royal,b17c1462a40c242a182e48fe9202146c,2,12,True,0,19,1,1,45.53867,-73.56936,2023-08-31T14:04:02.445000Z
91999bda6f446db71f0ab1f18ebc4b23,Parc de Bullion (de Bullion / Prince-Arthur),91999bda6f446db71f0ab1f18ebc4b23,6,13,True,1,19,1,1,45.515604257816335,-73.57213497161865,2023-08-31T14:04:03.470000Z
f95c4b2a6cd2043afb97a5e167902488,Hutchison / Van Horne,f95c4b2a6cd2043afb97a5e167902488,4,14,True,2,19,1,1,45.52497706918177,-73.6106863617897,2023-08-31T14:04:03.240000Z
24d6cf55dd9c36caa1aac57ea06d80d7,de Maisonneuve / Mansfield (sud),24d6cf55dd9c36caa1aac57ea06d80d7,25,0,True,2,27,1,1,45.502053864057466,-73.57346534729004,2023-08-31T14:04:02.498000Z
4de7379430623fca6d843562d1ce43e6,Hélène-Baillargeon / St-Denis,4de7379430623fca6d843562d1ce43e6,2,15,True,1,19,1,1,45.52974,-73.59527,2023-08-31T14:04:01.746000Z
fc76ef32a2323d60d759e2229379418c,St-Dominique / Bernard,fc76ef32a2323d60d759e2229379418c,11,12,True,3,23,1,1,45.52793332015246,-73.60122251338906,2023-08-31T14:04:03.284000Z
ff534fa61076a7bc3694dbc2ea26efaf,Hutchison / des Pins,ff534fa61076a7bc3694dbc2ea26efaf,16,4,True,9,22,1,1,45.51069,-73.57805,2023-08-31T14:04:02.895000Z
c73445e90f1a3324b77d2c1fdb4d53e3,Durocher / Sherbrooke,c73445e90f1a3324b77d2c1fdb4d53e3,9,12,True,3,23,1,1,45.507076248365834,-73.57228517532349,2023-08-31T14:04:02.353000Z
77be8b3e222ca95757ab876157bb30dc,de l'Hôtel-de-Ville / Sherbrooke,77be8b3e222ca95757ab876157bb30dc,21,6,True,2,27,1,1,45.514524730294404,-73.56835573911665,2023-08-31T14:04:02.529000Z
469ae7d7a28665f3f945c3a1aa53cc0d,Cartier / Rosemont,469ae7d7a28665f3f945c3a1aa53cc0d,3,14,True,2,19,1,1,45.54124722370603,-73.59104454517365,2023-08-31T14:04:02.978000Z
638db20afe40bf00a77633fca8ebfee9,Graham / Brookfield,638db20afe40bf00a77633fca8ebfee9,18,4,True,2,23,1,1,45.52022241072457,-73.62985610961914,2023-08-31T14:04:03.135000Z
0dcaca1327f9e25a991cda59b2f33ac5,Brittany / Ainsley,0dcaca1327f9e25a991cda59b2f33ac5,15,4,True,12,19,1,1,45.52588991809354,-73.65003436803818,2023-08-31T14:04:03.487000Z
cbd672a65f66f7bfa419431d60aea030,Parc Pratt (Dunlop / Van Horne),cbd672a65f66f7bfa419431d60aea030,0,14,True,0,15,1,1,45.514918954061876,-73.61968517303467,2023-08-31T14:04:03.418000Z
39dfbf1650c05e4f21a3b196818c4d71,de Bellechasse / de St-Vallier,39dfbf1650c05e4f21a3b196818c4d71,6,13,True,0,19,1,1,45.53341043363302,-73.60112428665161,2023-08-31T14:04:01.817000Z
2c9020413f1e9874756f0d7fcc743307,St-Dominique / St-Zotique,2c9020413f1e9874756f0d7fcc743307,13,17,True,1,31,1,1,45.53226461018495,-73.6110632121563,2023-08-31T14:04:02.680000Z
4fa269879d40657ffbab12fdb2c851cc,Louis-Hébert / de Bellechasse,4fa269879d40657ffbab12fdb2c851cc,8,16,True,3,26,1,1,45.546661109634606,-73.58868420124054,2023-08-31T14:04:03.250000Z
63d26eacf7e8f19a45c9e101b6f71ddd,Parc Joyce (Rockland / Lajoie),63d26eacf7e8f19a45c9e101b6f71ddd,0,14,True,0,15,1,1,45.515617,-73.614991,2023-08-31T14:04:02.597000Z
425d72b42e841857dfef54441255aebe,des Érables / Bélanger,425d72b42e841857dfef54441255aebe,3,10,True,2,15,1,1,45.54912085535069,-73.60087350010872,2023-08-31T14:04:02.796000Z
2b57be16a1b802c69de6742a1ec49527,Louis-Hébert / St-Zotique,2b57be16a1b802c69de6742a1ec49527,0,15,True,0,15,1,1,45.55001,-73.59576,2023-08-31T14:04:01.807000Z
3c9ca35a06d4914adaf025fd59c55d8e,Parc du Pélican (1ère avenue / Masson),3c9ca35a06d4914adaf025fd59c55d8e,3,30,True,0,39,1,1,45.5451997,-73.57645065,2023-08-31T14:04:02.572000Z
412b6c7d157d69fcf39a8ec8a1269c69,de Gaspé / Beaubien,412b6c7d157d69fcf39a8ec8a1269c69,2,17,True,2,19,1,1,45.531957916826386,-73.60700100660324,2023-08-31T14:04:02.970000Z
a55042c1563ddaefa910fdd0553e594a,Parc Père-Marquette (Chambord / Rosemont),a55042c1563ddaefa910fdd0553e594a,13,29,True,0,43,1,1,45.537087833013324,-73.59321847558022,2023-08-31T14:04:03.165000Z
de47bdda50a0b713a267c0bd08d0a959,1ère avenue / Rosemont,de47bdda50a0b713a267c0bd08d0a959,0,15,True,0,15,1,1,45.54779995287998,-73.58486741781235,2023-08-31T14:04:03.085000Z
fb827e1f22e7180918b8311814ad5b5b,1ère  avenue / St-Zotique,fb827e1f22e7180918b8311814ad5b5b,0,13,True,0,15,1,1,45.551937362101,-73.59392791986465,2023-08-31T14:04:03.103000Z
0804af1a0607c5aff81fae6d4bab8fc7,Boyer / Rosemont,0804af1a0607c5aff81fae6d4bab8fc7,1,30,True,0,31,1,1,45.53409866804061,-73.59553456306458,2023-08-31T14:04:01.817000Z
