,station_id,name,id,empty_slots,has_ebikes,ebikes,slots,renting,returning,latitude,longitude,timestamp
0,72bfd647b3d2b650546f42319729757d,Cégep Marie-Victorin,72bfd647b3d2b650546f42319729757d,7,True,3,11,1,1,45.617499783128075,-73.60601127147675,2023-08-28T14:41:43.796000Z
1,36c6491aa1b52e5ef7005f984738de27,Gare d'autocars de Montréal (Berri / Ontario),36c6491aa1b52e5ef7005f984738de27,4,True,1,15,1,1,45.516926210319546,-73.56425732374191,2023-08-28T14:41:43.536000Z
2,8db822a266b5ccb3a1e323ddc8721d62,Ateliers municipaux de St-Laurent (Cavendish / Poirier),8db822a266b5ccb3a1e323ddc8721d62,13,True,1,19,1,1,45.506175841460966,-73.71118605136871,2023-08-28T14:41:44.012000Z
3,660275cd7d4368cc7590f1606c633bd6,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),660275cd7d4368cc7590f1606c633bd6,15,True,5,25,1,1,45.5129938566323,-73.68249848484993,2023-08-28T14:41:43.431000Z
4,fddada5adc997290212b3f540c017274,Centre des loisirs (Tassé / Grenet),fddada5adc997290212b3f540c017274,6,True,3,15,1,1,45.51473429416659,-73.69144901633263,2023-08-28T14:41:44.011000Z
5,83d02cd8a043b8305a4031063005d32e,Parc Marlborough (Beauzèle / Robichaud),83d02cd8a043b8305a4031063005d32e,6,True,0,15,1,1,45.52234149817879,-73.72167885303497,2023-08-28T14:41:43.432000Z
6,888e6052f1aebab8d8a527776b3499b6,Champdoré / de Lorimier,888e6052f1aebab8d8a527776b3499b6,10,True,3,15,1,1,45.566869345371856,-73.64101678133011,2023-08-28T14:41:43.433000Z
7,f3e8bbaffc3930bc19681467b42595cf,Beurling / Godin,f3e8bbaffc3930bc19681467b42595cf,8,True,0,19,1,1,45.44791581215845,-73.58381867408752,2023-08-28T14:41:43.435000Z
8,1ffa6ec805ef0a7803b86fa6bef5c1af,Kirkfield / de Chambois,1ffa6ec805ef0a7803b86fa6bef5c1af,17,True,2,27,1,1,45.51293324107222,-73.63389015197754,2023-08-28T14:41:43.466000Z
9,65fcf6251f8e1caef9d4ec19d3c37f64,Parc des Rapides (LaSalle / 6e avenue),65fcf6251f8e1caef9d4ec19d3c37f64,13,True,5,23,1,1,45.42947143740888,-73.59309915918857,2023-08-28T14:41:43.470000Z
10,17a401a4d9de7e987b12cbc5686cadc2,Métro Longueuil - Université de Sherbrooke,17a401a4d9de7e987b12cbc5686cadc2,3,True,0,35,1,1,45.52331869398737,-73.52012693881989,2023-08-28T14:41:43.471000Z
11,6832a18f263cc93c01c71013a19baa8f,St-Charles / Montarville,6832a18f263cc93c01c71013a19baa8f,8,True,0,15,1,1,45.53368199320325,-73.51526074111462,2023-08-28T14:41:43.472000Z
12,04840a5047543df6a5ff4f78ccc64a04,Collège Édouard-Montpetit (de Gentilly / de Normandie),04840a5047543df6a5ff4f78ccc64a04,3,True,4,19,1,1,45.53722603812578,-73.49506705999374,2023-08-28T14:41:43.475000Z
13,2a20aa1c87cc30a2968fe04fe4e5b0df,Place Longueuil,2a20aa1c87cc30a2968fe04fe4e5b0df,8,True,3,15,1,1,45.52841043752244,-73.51716578006744,2023-08-28T14:41:43.478000Z
14,734e36f9bfc759c9c5b1b9b44a85966e,Place du Commerce,734e36f9bfc759c9c5b1b9b44a85966e,21,True,0,33,1,1,45.46714,-73.54259,2023-08-28T14:41:43.503000Z
15,65f5707d61306518123222b4680bc282,Marché Maisonneuve,65f5707d61306518123222b4680bc282,17,True,1,22,1,1,45.55321884238814,-73.53978216648102,2023-08-28T14:41:43.510000Z
16,a7671fb398de9ac6bd6bc552b5323b7a,Parc Kent (de Kent / Hudson),a7671fb398de9ac6bd6bc552b5323b7a,15,True,2,27,1,1,45.5057209331225,-73.62945914268494,2023-08-28T14:41:43.550000Z
17,0e58810dea9e4869279089cb8576642f,Rachel / de Brébeuf,0e58810dea9e4869279089cb8576642f,23,True,0,29,1,1,45.52689,-73.57264,2023-08-28T14:41:43.557000Z
18,5f87ab3bfe9c4289033da69a74957d0e,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),5f87ab3bfe9c4289033da69a74957d0e,13,True,1,15,1,1,45.65140583915357,-73.50041270256041,2023-08-28T14:41:43.563000Z
19,23f1b244e618444f565f402a81c585d6,Parc St-Laurent (Salk / Thomas-Chapais),23f1b244e618444f565f402a81c585d6,12,True,3,19,1,1,45.6062348,-73.6287838,2023-08-28T14:41:43.568000Z
20,3cc8af25d891cb13e3301e4a612d0383,Notre-Dame / St-Gabriel,3cc8af25d891cb13e3301e4a612d0383,0,True,7,15,1,1,45.50714391928411,-73.55511903762817,2023-08-28T14:41:43.599000Z
21,517c47dab7563036263420e5eb1526a6,Casino de Montréal,517c47dab7563036263420e5eb1526a6,32,True,0,34,1,1,45.5063732,-73.52457672,2023-08-28T14:41:43.606000Z
22,4c422c0fa82a3c9954a411ba87f52901,La Ronde,4c422c0fa82a3c9954a411ba87f52901,17,True,1,23,1,1,45.52156536710626,-73.53533238172531,2023-08-28T14:41:43.611000Z
23,dbe6f3be853e1100918aa06b6418eb86,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),dbe6f3be853e1100918aa06b6418eb86,19,True,1,27,1,1,45.45750908083069,-73.6394852399826,2023-08-28T14:41:43.618000Z
24,d45cc49cea4480b9116b1363dcc5355d,Parc Labelle (LaSalle / Henri-Duhamel),d45cc49cea4480b9116b1363dcc5355d,16,True,0,19,1,1,45.47256100297732,-73.56998920440674,2023-08-28T14:41:43.623000Z
25,bfbe27bd89264f5821d6d0c7f0d2e765,des Ormeaux / de Grosbois,bfbe27bd89264f5821d6d0c7f0d2e765,10,True,0,15,1,1,45.605901731906485,-73.53436946868896,2023-08-28T14:41:43.625000Z
26,3dee6dd50b00ebe97be68a34fa0c1590,Parc Reine-Élizabeth (Penniston / Crawford),3dee6dd50b00ebe97be68a34fa0c1590,6,True,0,15,1,1,45.43914465255811,-73.59173655509949,2023-08-28T14:41:43.626000Z
27,9f8b5a5097e54b755691624a27a320a0,Parc de la Confédération (Fielding / West Hill),9f8b5a5097e54b755691624a27a320a0,7,True,8,23,1,1,45.471881993586074,-73.64002168178558,2023-08-28T14:41:43.629000Z
28,eeda0f4010f34ca2199f3585a76fef66,Bibliothèque d'Ahuntsic (Lajeunesse / Fleury),eeda0f4010f34ca2199f3585a76fef66,13,True,0,15,1,1,45.5534000891078,-73.66225451231003,2023-08-28T14:41:43.644000Z
29,1f96d87b02f5ddf8831c2d5f2473b0a8,Centre ÉPIC (St-Zotique / 40e avenue),1f96d87b02f5ddf8831c2d5f2473b0a8,3,True,6,23,1,1,45.57414703721992,-73.57462137937546,2023-08-28T14:41:43.668000Z
30,9575da078eee4b025a4c319fc2347b0d,Bélanger / des Galeries d'Anjou,9575da078eee4b025a4c319fc2347b0d,0,True,11,19,1,1,45.59722114932571,-73.56279015541077,2023-08-28T14:41:43.699000Z
31,8140fc3c3486abf913b0bd9211926f2b,Cité des Arts du Cirque (Paul Boutet / des Regrattiers),8140fc3c3486abf913b0bd9211926f2b,15,True,2,34,1,1,45.55984236120471,-73.61544728279114,2023-08-28T14:41:43.701000Z
32,1461a02f003268b78a89d6ad0ac551dd,Rosemont / Viau,1461a02f003268b78a89d6ad0ac551dd,8,True,1,23,1,1,45.56833021674857,-73.56666326522826,2023-08-28T14:41:43.733000Z
33,cebdd81cd194840f09e6c07f1f7198a4,Parc Stoney-Point (St-Joseph / 47e avenue),cebdd81cd194840f09e6c07f1f7198a4,14,True,1,19,1,1,45.43656827071224,-73.70836973190308,2023-08-28T14:41:43.773000Z
34,0217b73736addb107209816f03000a18,Parc LaSalle (10e avenue / Victoria),0217b73736addb107209816f03000a18,17,True,0,19,1,1,45.43805550384184,-73.67273926734924,2023-08-28T14:41:43.774000Z
35,6866c654a6dbffa8186d1495a5ebea63,Elgar / de l'Île-des-Sœurs,6866c654a6dbffa8186d1495a5ebea63,10,True,0,14,1,1,45.45682318753668,-73.546804189682,2023-08-28T14:41:43.781000Z
36,ff85c138d884da9a4540f32b12086338,St-Jacques / des Seigneurs,ff85c138d884da9a4540f32b12086338,19,True,0,23,1,1,45.489185716082275,-73.57190027832984,2023-08-28T14:41:43.783000Z
37,2203b1d78848ffe20d0ed9d29d7dce2e,O'Brien / Poirier,2203b1d78848ffe20d0ed9d29d7dce2e,9,True,5,21,1,1,45.52252484113786,-73.69143962860107,2023-08-28T14:41:43.793000Z
